# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-06-25 19:59:27 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01570500 Susquehanna River at Harrisburg, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01570500
#            TS   parameter     Description
#        122065       00060     Discharge, cubic feet per second
#        122066       00065     Gage height, feet
#        122072       00045     Precipitation, total, inches
#        122073       00010     Temperature, water, degrees Celsius, WALNUT ST PIER
#        122074       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, WALNUT ST PIER
#        122075       00400     pH, water, unfiltered, field, standard units, WALNUT ST PIER
#        122076       00300     Dissolved oxygen, water, unfiltered, milligrams per liter, WALNUT ST PIER
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	122065_00060	122065_00060_cd	122066_00065	122066_00065_cd	122073_00010	122073_00010_cd	122074_00095	122074_00095_cd
USGS	01570500	2018-06-03 05:30	EDT	33000	A	4.83	A	24.1	A	206	A
USGS	01570500	2018-06-03 05:45	EDT					24.1	A	208	A
USGS	01570500	2018-06-03 06:00	EDT	33000	A	4.83	A	24.0	A	208	A
USGS	01570500	2018-06-03 06:15	EDT					24.0	A	207	A
USGS	01570500	2018-06-03 06:30	EDT	32800	A	4.82	A	23.9	A	207	A
USGS	01570500	2018-06-03 06:45	EDT					23.9	A	207	A
USGS	01570500	2018-06-03 07:00	EDT	32600	A	4.81	A	23.9	A	207	A
USGS	01570500	2018-06-03 07:15	EDT					23.8	A	208	A
USGS	01570500	2018-06-03 07:30	EDT	32600	A	4.81	A	23.8	A	208	A
USGS	01570500	2018-06-03 07:45	EDT					23.7	A	207	A
USGS	01570500	2018-06-03 08:00	EDT	32400	A	4.80	A	23.6	A	208	A
USGS	01570500	2018-06-03 08:15	EDT					23.6	A	208	A
USGS	01570500	2018-06-03 08:30	EDT	32200	A	4.79	A	23.5	A	208	A
USGS	01570500	2018-06-03 08:45	EDT					23.5	A	209	A
USGS	01570500	2018-06-03 09:00	EDT	32200	A	4.79	A	23.4	A	208	A
USGS	01570500	2018-06-03 09:15	EDT					23.4	A	209	A
USGS	01570500	2018-06-03 09:30	EDT	32200	A	4.79	A	23.4	A	209	A
USGS	01570500	2018-06-03 09:45	EDT					23.4	A	209	A
USGS	01570500	2018-06-03 10:00	EDT	31900	A	4.78	A	23.4	A	209	A
USGS	01570500	2018-06-03 10:15	EDT					23.4	A	210	A
USGS	01570500	2018-06-03 10:30	EDT	31700	A	4.77	A	23.3	A	210	A
USGS	01570500	2018-06-03 10:45	EDT					23.3	A	211	A
USGS	01570500	2018-06-03 11:00	EDT	31700	A	4.77	A	23.3	A	210	A
USGS	01570500	2018-06-03 11:15	EDT					23.2	A	210	A
USGS	01570500	2018-06-03 11:30	EDT	31700	A	4.77	A	23.2	A	211	A
USGS	01570500	2018-06-03 11:45	EDT					23.2	A	211	A
USGS	01570500	2018-06-03 12:00	EDT	31700	A	4.77	A	23.1	A	210	A
USGS	01570500	2018-06-03 12:15	EDT					23.1	A	211	A
USGS	01570500	2018-06-03 12:30	EDT	31700	A	4.77	A	23.0	A	210	A
USGS	01570500	2018-06-03 12:45	EDT					23.0	A	212	A
USGS	01570500	2018-06-03 13:00	EDT	31700	A	4.77	A	23.0	A	213	A
USGS	01570500	2018-06-03 13:15	EDT					23.0	A	214	A
USGS	01570500	2018-06-03 13:30	EDT	31700	A	4.77	A	23.0	A	213	A
USGS	01570500	2018-06-03 13:45	EDT					23.0	A	214	A
USGS	01570500	2018-06-03 14:00	EDT	31700	A	4.77	A	23.0	A	213	A
USGS	01570500	2018-06-03 14:15	EDT					23.0	A	214	A
USGS	01570500	2018-06-03 14:30	EDT	31700	A	4.77	A	22.9	A	214	A
USGS	01570500	2018-06-03 14:45	EDT					22.9	A	214	A
USGS	01570500	2018-06-03 15:00	EDT	31700	A	4.77	A	22.9	A	214	A
USGS	01570500	2018-06-03 15:15	EDT					22.8	A	215	A
USGS	01570500	2018-06-03 15:30	EDT	31700	A	4.77	A	22.8	A	215	A
USGS	01570500	2018-06-03 15:45	EDT					22.7	A	215	A
USGS	01570500	2018-06-03 16:00	EDT	31700	A	4.77	A	22.7	A	214	A
USGS	01570500	2018-06-03 16:15	EDT					22.6	A	214	A
USGS	01570500	2018-06-03 16:30	EDT	31700	A	4.77	A	22.6	A	215	A
USGS	01570500	2018-06-03 16:45	EDT					22.5	A	215	A
USGS	01570500	2018-06-03 17:00	EDT	31700	A	4.77	A	22.5	A	214	A
USGS	01570500	2018-06-03 17:15	EDT					22.4	A	215	A
USGS	01570500	2018-06-03 17:30	EDT	31700	A	4.77	A	22.4	A	215	A
USGS	01570500	2018-06-03 17:45	EDT					22.4	A	215	A
USGS	01570500	2018-06-03 18:00	EDT	31700	A	4.77	A	22.4	A	215	A
USGS	01570500	2018-06-03 18:15	EDT					22.4	A	214	A
USGS	01570500	2018-06-03 18:30	EDT	31700	A	4.77	A	22.4	A	215	A
USGS	01570500	2018-06-03 18:45	EDT					22.4	A	214	A
USGS	01570500	2018-06-03 19:00	EDT	31900	A	4.78	A	22.3	A	215	A
USGS	01570500	2018-06-03 19:15	EDT					22.3	A	214	A
USGS	01570500	2018-06-03 19:30	EDT	31900	A	4.78	A	22.3	A	214	A
USGS	01570500	2018-06-03 19:45	EDT					22.3	A	214	A
USGS	01570500	2018-06-03 20:00	EDT	32200	A	4.79	A	22.2	A	214	A
USGS	01570500	2018-06-03 20:15	EDT					22.2	A	214	A
USGS	01570500	2018-06-03 20:30	EDT	32400	A	4.80	A	22.1	A	215	A
USGS	01570500	2018-06-03 20:45	EDT					22.1	A	215	A
USGS	01570500	2018-06-03 21:00	EDT	32400	A	4.80	A	22.0	A	215	A
USGS	01570500	2018-06-03 21:15	EDT					22.0	A	215	A
USGS	01570500	2018-06-03 21:30	EDT	32400	A	4.80	A	21.9	A	215	A
USGS	01570500	2018-06-03 21:45	EDT					21.9	A	215	A
USGS	01570500	2018-06-03 22:00	EDT	32600	A	4.81	A	21.8	A	215	A
USGS	01570500	2018-06-03 22:15	EDT					21.7	A	216	A
USGS	01570500	2018-06-03 22:30	EDT	32800	A	4.82	A	21.7	A	216	A
USGS	01570500	2018-06-03 22:45	EDT					21.6	A	216	A
USGS	01570500	2018-06-03 23:00	EDT	33000	A	4.83	A	21.6	A	216	A
USGS	01570500	2018-06-03 23:15	EDT					21.5	A	216	A
USGS	01570500	2018-06-03 23:30	EDT	33000	A	4.83	A	21.5	A	217	A
USGS	01570500	2018-06-03 23:45	EDT					21.4	A	216	A
USGS	01570500	2018-06-04 00:00	EDT	33200	A	4.84	A	21.4	A	216	A
USGS	01570500	2018-06-04 00:15	EDT					21.4	A	217	A
USGS	01570500	2018-06-04 00:30	EDT	33400	A	4.85	A	21.3	A	217	A
USGS	01570500	2018-06-04 00:45	EDT					21.3	A	217	A
USGS	01570500	2018-06-04 01:00	EDT	33400	A	4.85	A	21.2	A	217	A
USGS	01570500	2018-06-04 01:15	EDT					21.2	A	217	A
USGS	01570500	2018-06-04 01:30	EDT	33600	A	4.86	A	21.2	A	217	A
USGS	01570500	2018-06-04 01:45	EDT					21.1	A	216	A
USGS	01570500	2018-06-04 02:00	EDT	33600	A	4.86	A	21.1	A	217	A
USGS	01570500	2018-06-04 02:15	EDT					21.0	A	217	A
USGS	01570500	2018-06-04 02:30	EDT	33800	A	4.87	A	20.9	A	217	A
USGS	01570500	2018-06-04 02:45	EDT					20.9	A	218	A
USGS	01570500	2018-06-04 03:00	EDT	34000	A	4.88	A	20.9	A	217	A
USGS	01570500	2018-06-04 03:15	EDT					20.8	A	218	A
USGS	01570500	2018-06-04 03:30	EDT	34000	A	4.88	A	20.8	A	218	A
USGS	01570500	2018-06-04 03:45	EDT					20.8	A	217	A
USGS	01570500	2018-06-04 04:00	EDT	34000	A	4.88	A	20.8	A	218	A
USGS	01570500	2018-06-04 04:15	EDT					20.7	A	217	A
USGS	01570500	2018-06-04 04:30	EDT	34000	A	4.88	A	20.7	A	217	A
USGS	01570500	2018-06-04 04:45	EDT					20.7	A	217	A
USGS	01570500	2018-06-04 05:00	EDT	34200	A	4.89	A	20.6	A	216	A
USGS	01570500	2018-06-04 05:15	EDT					20.6	A	216	A
USGS	01570500	2018-06-04 05:30	EDT	34200	A	4.89	A	20.6	A	216	A
USGS	01570500	2018-06-04 05:45	EDT					20.6	A	216	A
USGS	01570500	2018-06-04 06:00	EDT	34200	A	4.89	A	20.6	A	216	A
USGS	01570500	2018-06-04 06:15	EDT					20.6	A	216	A
USGS	01570500	2018-06-04 06:30	EDT	34200	A	4.89	A	20.6	A	216	A
USGS	01570500	2018-06-04 06:45	EDT					20.6	A	216	A
USGS	01570500	2018-06-04 07:00	EDT	34200	A	4.89	A	20.6	A	216	A
USGS	01570500	2018-06-04 07:15	EDT					20.5	A	216	A
USGS	01570500	2018-06-04 07:30	EDT	34200	A	4.89	A	20.5	A	215	A
USGS	01570500	2018-06-04 07:45	EDT					20.5	A	216	A
USGS	01570500	2018-06-04 08:00	EDT	34200	A	4.89	A	20.5	A	215	A
USGS	01570500	2018-06-04 08:15	EDT					20.5	A	215	A
USGS	01570500	2018-06-04 08:30	EDT	34200	A	4.89	A	20.5	A	215	A
USGS	01570500	2018-06-04 08:45	EDT					20.5	A	215	A
USGS	01570500	2018-06-04 09:00	EDT	34200	A	4.89	A	20.5	A	215	A
USGS	01570500	2018-06-04 09:15	EDT					20.5	A	214	A
USGS	01570500	2018-06-04 09:30	EDT	34200	A	4.89	A	20.6	A	214	A
USGS	01570500	2018-06-04 09:45	EDT					20.6	A	215	A
USGS	01570500	2018-06-04 10:00	EDT	34200	A	4.89	A	20.6	A	214	A
USGS	01570500	2018-06-04 10:15	EDT					20.6	A	214	A
USGS	01570500	2018-06-04 10:30	EDT	34200	A	4.89	A	20.6	A	214	A
USGS	01570500	2018-06-04 10:45	EDT					20.6	A	214	A
USGS	01570500	2018-06-04 11:00	EDT	34200	A	4.89	A	20.6	A	213	A
USGS	01570500	2018-06-04 11:15	EDT					20.7	A	214	A
USGS	01570500	2018-06-04 11:30	EDT	34000	A	4.88	A	20.7	A	213	A
USGS	01570500	2018-06-04 11:45	EDT					20.8	A	214	A
USGS	01570500	2018-06-04 12:00	EDT	34000	A	4.88	A	20.9	A	213	A
USGS	01570500	2018-06-04 12:15	EDT					20.9	A	213	A
USGS	01570500	2018-06-04 12:30	EDT	34000	A	4.88	A	21.0	A	213	A
USGS	01570500	2018-06-04 12:45	EDT					21.1	A	213	A
USGS	01570500	2018-06-04 13:00	EDT	33800	A	4.87	A	21.1	A	213	A
USGS	01570500	2018-06-04 13:15	EDT					21.1	A	212	A
USGS	01570500	2018-06-04 13:30	EDT	33800	A	4.87	A	21.1	A	210	A
USGS	01570500	2018-06-04 13:45	EDT					21.2	A	212	A
USGS	01570500	2018-06-04 14:00	EDT	33600	A	4.86	A	21.4	A	212	A
USGS	01570500	2018-06-04 14:15	EDT					21.5	A	212	A
USGS	01570500	2018-06-04 14:30	EDT	33600	A	4.86	A	21.6	A	212	A
USGS	01570500	2018-06-04 14:45	EDT					21.7	A	212	A
USGS	01570500	2018-06-04 15:00	EDT	33600	A	4.86	A	21.6	A	211	A
USGS	01570500	2018-06-04 15:15	EDT					21.6	A	210	A
USGS	01570500	2018-06-04 15:30	EDT	33400	A	4.85	A	21.5	A	211	A
USGS	01570500	2018-06-04 15:45	EDT					21.6	A	211	A
USGS	01570500	2018-06-04 16:00	EDT	33400	A	4.85	A	21.6	A	210	A
USGS	01570500	2018-06-04 16:15	EDT					21.6	A	210	A
USGS	01570500	2018-06-04 16:30	EDT	33400	A	4.85	A	21.7	A	211	A
USGS	01570500	2018-06-04 16:45	EDT					21.7	A	210	A
USGS	01570500	2018-06-04 17:00	EDT	33400	A	4.85	A	21.8	A	210	A
USGS	01570500	2018-06-04 17:15	EDT					21.9	A	210	A
USGS	01570500	2018-06-04 17:30	EDT	33400	A	4.85	A	22.0	A	210	A
USGS	01570500	2018-06-04 17:45	EDT					22.0	A	210	A
USGS	01570500	2018-06-04 18:00	EDT	33200	A	4.84	A	22.1	A	209	A
USGS	01570500	2018-06-04 18:15	EDT					22.2	A	209	A
USGS	01570500	2018-06-04 18:30	EDT	33200	A	4.84	A	22.3	A	209	A
USGS	01570500	2018-06-04 18:45	EDT					22.3	A	210	A
USGS	01570500	2018-06-04 19:00	EDT	33000	A	4.83	A	22.2	A	209	A
USGS	01570500	2018-06-04 19:15	EDT					22.2	A	209	A
USGS	01570500	2018-06-04 19:30	EDT	33000	A	4.83	A	22.0	A	209	A
USGS	01570500	2018-06-04 19:45	EDT					21.9	A	209	A
USGS	01570500	2018-06-04 20:00	EDT	33000	A	4.83	A	21.8	A	208	A
USGS	01570500	2018-06-04 20:15	EDT					21.8	A	210	A
USGS	01570500	2018-06-04 20:30	EDT	32800	A	4.82	A	21.8	A	210	A
USGS	01570500	2018-06-04 20:45	EDT					21.7	A	209	A
USGS	01570500	2018-06-04 21:00	EDT	32800	A	4.82	A	21.6	A	209	A
USGS	01570500	2018-06-04 21:15	EDT					21.5	A	210	A
USGS	01570500	2018-06-04 21:30	EDT	32800	A	4.82	A	21.5	A	209	A
USGS	01570500	2018-06-04 21:45	EDT					21.4	A	210	A
USGS	01570500	2018-06-04 22:00	EDT	32600	A	4.81	A	21.4	A	210	A
USGS	01570500	2018-06-04 22:15	EDT					21.3	A	210	A
USGS	01570500	2018-06-04 22:30	EDT	32600	A	4.81	A	21.3	A	210	A
USGS	01570500	2018-06-04 22:45	EDT					21.3	A	210	A
USGS	01570500	2018-06-04 23:00	EDT	32400	A	4.80	A	21.2	A	210	A
USGS	01570500	2018-06-04 23:15	EDT					21.2	A	210	A
USGS	01570500	2018-06-04 23:30	EDT	32400	A	4.80	A	21.2	A	211	A
USGS	01570500	2018-06-04 23:45	EDT					21.1	A	211	A
USGS	01570500	2018-06-05 00:00	EDT	32400	A	4.80	A	21.1	A	211	A
USGS	01570500	2018-06-05 00:15	EDT					21.1	A	212	A
USGS	01570500	2018-06-05 00:30	EDT	32200	A	4.79	A	21.0	A	212	A
USGS	01570500	2018-06-05 00:45	EDT					21.0	A	212	A
USGS	01570500	2018-06-05 01:00	EDT	32200	A	4.79	A	21.0	A	212	A
USGS	01570500	2018-06-05 01:15	EDT					20.9	A	212	A
USGS	01570500	2018-06-05 01:30	EDT	31900	A	4.78	A	20.9	A	211	A
USGS	01570500	2018-06-05 01:45	EDT					20.9	A	211	A
USGS	01570500	2018-06-05 02:00	EDT	31900	A	4.78	A	20.9	A	212	A
USGS	01570500	2018-06-05 02:15	EDT					20.9	A	212	A
USGS	01570500	2018-06-05 02:30	EDT	31700	A	4.77	A	20.9	A	212	A
USGS	01570500	2018-06-05 02:45	EDT					20.9	A	213	A
USGS	01570500	2018-06-05 03:00	EDT	31700	A	4.77	A	20.9	A	213	A
USGS	01570500	2018-06-05 03:15	EDT					20.8	A	213	A
USGS	01570500	2018-06-05 03:30	EDT	31700	A	4.77	A	20.8	A	214	A
USGS	01570500	2018-06-05 03:45	EDT					20.7	A	213	A
USGS	01570500	2018-06-05 04:00	EDT	31700	A	4.77	A	20.6	A	214	A
USGS	01570500	2018-06-05 04:15	EDT					20.6	A	215	A
USGS	01570500	2018-06-05 04:30	EDT	31700	A	4.77	A	20.6	A	215	A
USGS	01570500	2018-06-05 04:45	EDT					20.5	A	215	A
USGS	01570500	2018-06-05 05:00	EDT	31700	A	4.77	A	20.5	A	215	A
USGS	01570500	2018-06-05 05:15	EDT					20.5	A	216	A
USGS	01570500	2018-06-05 05:30	EDT	31700	A	4.77	A	20.4	A	216	A
USGS	01570500	2018-06-05 05:45	EDT					20.4	A	216	A
USGS	01570500	2018-06-05 06:00	EDT	31700	A	4.77	A	20.3	A	216	A
USGS	01570500	2018-06-05 06:15	EDT					20.3	A	216	A
USGS	01570500	2018-06-05 06:30	EDT	31900	A	4.78	A	20.3	A	217	A
USGS	01570500	2018-06-05 06:45	EDT					20.3	A	216	A
USGS	01570500	2018-06-05 07:00	EDT	31900	A	4.78	A	20.3	A	217	A
USGS	01570500	2018-06-05 07:15	EDT					20.3	A	217	A
USGS	01570500	2018-06-05 07:30	EDT	32200	A	4.79	A	20.3	A	218	A
USGS	01570500	2018-06-05 07:45	EDT					20.3	A	218	A
USGS	01570500	2018-06-05 08:00	EDT	32400	A	4.80	A	20.4	A	218	A
USGS	01570500	2018-06-05 08:15	EDT					20.4	A	219	A
USGS	01570500	2018-06-05 08:30	EDT	32600	A	4.81	A	20.4	A	219	A
USGS	01570500	2018-06-05 08:45	EDT					20.4	A	220	A
USGS	01570500	2018-06-05 09:00	EDT	32800	A	4.82	A	20.4	A	220	A
USGS	01570500	2018-06-05 09:15	EDT					20.4	A	220	A
USGS	01570500	2018-06-05 09:30	EDT	32800	A	4.82	A	20.4	A	220	A
USGS	01570500	2018-06-05 09:45	EDT					20.4	A	220	A
USGS	01570500	2018-06-05 10:00	EDT	33000	A	4.83	A	20.4	A	220	A
USGS	01570500	2018-06-05 10:15	EDT					20.4	A	220	A
USGS	01570500	2018-06-05 10:30	EDT	33200	A	4.84	A	20.4	A	220	A
USGS	01570500	2018-06-05 10:45	EDT					20.4	A	220	A
USGS	01570500	2018-06-05 11:00	EDT	33400	A	4.85	A	20.5	A	221	A
USGS	01570500	2018-06-05 11:15	EDT					20.6	A	220	A
USGS	01570500	2018-06-05 11:30	EDT	33400	A	4.85	A	20.7	A	221	A
USGS	01570500	2018-06-05 11:45	EDT					20.7	A	221	A
USGS	01570500	2018-06-05 12:00	EDT	33600	A	4.86	A	20.7	A	221	A
USGS	01570500	2018-06-05 12:15	EDT					20.8	A	222	A
USGS	01570500	2018-06-05 12:30	EDT	33800	A	4.87	A	20.8	A	221	A
USGS	01570500	2018-06-05 12:45	EDT					20.8	A	220	A
USGS	01570500	2018-06-05 13:00	EDT	33800	A	4.87	A	20.7	A	220	A
USGS	01570500	2018-06-05 13:15	EDT					20.8	A	221	A
USGS	01570500	2018-06-05 13:30	EDT	34000	A	4.88	A	20.8	A	220	A
USGS	01570500	2018-06-05 13:45	EDT					20.8	A	220	A
USGS	01570500	2018-06-05 14:00	EDT	34000	A	4.88	A	20.8	A	221	A
USGS	01570500	2018-06-05 14:15	EDT					20.8	A	222	A
USGS	01570500	2018-06-05 14:30	EDT	34000	A	4.88	A	20.9	A	221	A
USGS	01570500	2018-06-05 14:45	EDT					21.0	A	221	A
USGS	01570500	2018-06-05 15:00	EDT	34200	A	4.89	A	21.0	A	222	A
USGS	01570500	2018-06-05 15:15	EDT					21.1	A	222	A
USGS	01570500	2018-06-05 15:30	EDT	34200	A	4.89	A	21.2	A	222	A
USGS	01570500	2018-06-05 15:45	EDT					21.3	A	221	A
USGS	01570500	2018-06-05 16:00	EDT	34400	A	4.90	A	21.4	A	222	A
USGS	01570500	2018-06-05 16:15	EDT					21.5	A	222	A
USGS	01570500	2018-06-05 16:30	EDT	34600	A	4.91	A	21.5	A	222	A
USGS	01570500	2018-06-05 16:45	EDT					21.6	A	221	A
USGS	01570500	2018-06-05 17:00	EDT	34900	A	4.92	A	21.6	A	222	A
USGS	01570500	2018-06-05 17:15	EDT					21.7	A	223	A
USGS	01570500	2018-06-05 17:30	EDT	35300	A	4.94	A	21.7	A	224	A
USGS	01570500	2018-06-05 17:45	EDT					21.7	A	222	A
USGS	01570500	2018-06-05 18:00	EDT	35300	A	4.94	A	21.6	A	222	A
USGS	01570500	2018-06-05 18:15	EDT					21.6	A	222	A
USGS	01570500	2018-06-05 18:30	EDT	35700	A	4.96	A	21.5	A	223	A
USGS	01570500	2018-06-05 18:45	EDT					21.4	A	222	A
USGS	01570500	2018-06-05 19:00	EDT	36100	A	4.98	A	21.3	A	222	A
USGS	01570500	2018-06-05 19:15	EDT					21.2	A	221	A
USGS	01570500	2018-06-05 19:30	EDT	36500	A	5.00	A	21.2	A	222	A
USGS	01570500	2018-06-05 19:45	EDT					21.1	A	222	A
USGS	01570500	2018-06-05 20:00	EDT	36500	A	5.00	A	21.1	A	222	A
USGS	01570500	2018-06-05 20:15	EDT					21.0	A	223	A
USGS	01570500	2018-06-05 20:30	EDT	36900	A	5.02	A	21.0	A	223	A
USGS	01570500	2018-06-05 20:45	EDT					20.9	A	222	A
USGS	01570500	2018-06-05 21:00	EDT	37200	A	5.03	A	20.9	A	222	A
USGS	01570500	2018-06-05 21:15	EDT					20.8	A	221	A
USGS	01570500	2018-06-05 21:30	EDT	37400	A	5.04	A	20.7	A	220	A
USGS	01570500	2018-06-05 21:45	EDT					20.7	A	218	A
USGS	01570500	2018-06-05 22:00	EDT	37600	A	5.05	A	20.6	A	219	A
USGS	01570500	2018-06-05 22:15	EDT					20.6	A	218	A
USGS	01570500	2018-06-05 22:30	EDT	37600	A	5.05	A	20.5	A	218	A
USGS	01570500	2018-06-05 22:45	EDT					20.4	A	216	A
USGS	01570500	2018-06-05 23:00	EDT	37600	A	5.05	A	20.4	A	217	A
USGS	01570500	2018-06-05 23:15	EDT					20.4	A	217	A
USGS	01570500	2018-06-05 23:30	EDT	37600	A	5.05	A	20.4	A	217	A
USGS	01570500	2018-06-05 23:45	EDT					20.3	A	216	A
USGS	01570500	2018-06-06 00:00	EDT	37600	A	5.05	A	20.3	A	216	A
USGS	01570500	2018-06-06 00:15	EDT					20.3	A	216	A
USGS	01570500	2018-06-06 00:30	EDT	37600	A	5.05	A	20.3	A	215	A
USGS	01570500	2018-06-06 00:45	EDT					20.3	A	215	A
USGS	01570500	2018-06-06 01:00	EDT	37600	A	5.05	A	20.3	A	215	A
USGS	01570500	2018-06-06 01:15	EDT					20.3	A	214	A
USGS	01570500	2018-06-06 01:30	EDT	37600	A	5.05	A	20.3	A	215	A
USGS	01570500	2018-06-06 01:45	EDT					20.3	A	214	A
USGS	01570500	2018-06-06 02:00	EDT	37600	A	5.05	A	20.2	A	214	A
USGS	01570500	2018-06-06 02:15	EDT					20.2	A	214	A
USGS	01570500	2018-06-06 02:30	EDT	37600	A	5.05	A	20.2	A	214	A
USGS	01570500	2018-06-06 02:45	EDT					20.2	A	213	A
USGS	01570500	2018-06-06 03:00	EDT	37600	A	5.05	A	20.2	A	214	A
USGS	01570500	2018-06-06 03:15	EDT					20.1	A	212	A
USGS	01570500	2018-06-06 03:30	EDT	37600	A	5.05	A	20.1	A	213	A
USGS	01570500	2018-06-06 03:45	EDT					20.1	A	214	A
USGS	01570500	2018-06-06 04:00	EDT	37600	A	5.05	A	20.1	A	214	A
USGS	01570500	2018-06-06 04:15	EDT					20.0	A	214	A
USGS	01570500	2018-06-06 04:30	EDT	37400	A	5.04	A	20.0	A	214	A
USGS	01570500	2018-06-06 04:45	EDT					20.0	A	214	A
USGS	01570500	2018-06-06 05:00	EDT	37400	A	5.04	A	20.0	A	214	A
USGS	01570500	2018-06-06 05:15	EDT					20.0	A	214	A
USGS	01570500	2018-06-06 05:30	EDT	37400	A	5.04	A	20.0	A	214	A
USGS	01570500	2018-06-06 05:45	EDT					20.0	A	214	A
USGS	01570500	2018-06-06 06:00	EDT	37400	A	5.04	A	20.0	A	214	A
USGS	01570500	2018-06-06 06:15	EDT					20.0	A	214	A
USGS	01570500	2018-06-06 06:30	EDT	37200	A	5.03	A	20.0	A	215	A
USGS	01570500	2018-06-06 06:45	EDT					20.0	A	215	A
USGS	01570500	2018-06-06 07:00	EDT	37200	A	5.03	A	20.0	A	215	A
USGS	01570500	2018-06-06 07:15	EDT					20.0	A	215	A
USGS	01570500	2018-06-06 07:30	EDT	37200	A	5.03	A	20.0	A	215	A
USGS	01570500	2018-06-06 07:45	EDT					20.0	A	215	A
USGS	01570500	2018-06-06 08:00	EDT	37200	A	5.03	A	20.0	A	216	A
USGS	01570500	2018-06-06 08:15	EDT					20.0	A	216	A
USGS	01570500	2018-06-06 08:30	EDT	36900	A	5.02	A	20.0	A	216	A
USGS	01570500	2018-06-06 08:45	EDT					20.0	A	216	A
USGS	01570500	2018-06-06 09:00	EDT	36900	A	5.02	A	19.9	A	216	A
USGS	01570500	2018-06-06 09:15	EDT					19.9	A	216	A
USGS	01570500	2018-06-06 09:30	EDT	36900	A	5.02	A	19.9	A	216	A
USGS	01570500	2018-06-06 09:45	EDT					19.9	A	216	A
USGS	01570500	2018-06-06 10:00	EDT	36900	A	5.02	A	19.8	A	216	A
USGS	01570500	2018-06-06 10:15	EDT					19.8	A	217	A
USGS	01570500	2018-06-06 10:30	EDT	36700	A	5.01	A	19.8	A	217	A
USGS	01570500	2018-06-06 10:45	EDT					19.7	A	217	A
USGS	01570500	2018-06-06 11:00	EDT	36700	A	5.01	A	19.7	A	217	A
USGS	01570500	2018-06-06 11:15	EDT					19.7	A	217	A
USGS	01570500	2018-06-06 11:30	EDT	36500	A	5.00	A	19.7	A	217	A
USGS	01570500	2018-06-06 11:45	EDT					19.7	A	218	A
USGS	01570500	2018-06-06 12:00	EDT	36300	A	4.99	A	19.7	A	218	A
USGS	01570500	2018-06-06 12:15	EDT					19.7	A	218	A
USGS	01570500	2018-06-06 12:30	EDT	36300	A	4.99	A	19.8	A	219	A
USGS	01570500	2018-06-06 12:45	EDT					19.9	A	219	A
USGS	01570500	2018-06-06 13:00	EDT	36100	A	4.98	A	19.9	A	219	A
USGS	01570500	2018-06-06 13:15	EDT					20.0	A	219	A
USGS	01570500	2018-06-06 13:30	EDT	35900	A	4.97	A	20.1	A	219	A
USGS	01570500	2018-06-06 13:45	EDT					20.2	A	219	A
USGS	01570500	2018-06-06 14:00	EDT	35700	A	4.96	A	20.2	A	220	A
USGS	01570500	2018-06-06 14:15	EDT					20.2	A	220	A
USGS	01570500	2018-06-06 14:30	EDT	35500	A	4.95	A	20.3	A	220	A
USGS	01570500	2018-06-06 14:45	EDT					20.3	A	220	A
USGS	01570500	2018-06-06 15:00	EDT	35300	A	4.94	A	20.4	A	221	A
USGS	01570500	2018-06-06 15:15	EDT					20.5	A	221	A
USGS	01570500	2018-06-06 15:30	EDT	35100	A	4.93	A	20.5	A	221	A
USGS	01570500	2018-06-06 15:45	EDT					20.5	A	221	A
USGS	01570500	2018-06-06 16:00	EDT	34900	A	4.92	A	20.4	A	222	A
USGS	01570500	2018-06-06 16:15	EDT					20.4	A	222	A
USGS	01570500	2018-06-06 16:30	EDT	34600	A	4.91	A	20.4	A	222	A
USGS	01570500	2018-06-06 16:45	EDT					20.3	A	222	A
USGS	01570500	2018-06-06 17:00	EDT	34400	A	4.90	A	20.3	A	223	A
USGS	01570500	2018-06-06 17:15	EDT					20.3	A	223	A
USGS	01570500	2018-06-06 17:30	EDT	34200	A	4.89	A	20.2	A	223	A
USGS	01570500	2018-06-06 17:45	EDT					20.2	A	224	A
USGS	01570500	2018-06-06 18:00	EDT	34000	A	4.88	A	20.2	A	224	A
USGS	01570500	2018-06-06 18:15	EDT					20.2	A	225	A
USGS	01570500	2018-06-06 18:30	EDT	33600	A	4.86	A	20.1	A	225	A
USGS	01570500	2018-06-06 18:45	EDT					20.1	A	225	A
USGS	01570500	2018-06-06 19:00	EDT	33600	A	4.86	A	20.1	A	226	A
